37.4000		25.5486		12.5956
37.5000		25.5710		12.5952
37.6000		25.5934		12.5947
37.7000		25.6157		12.5943
37.8000		25.6380		12.5939
37.9000		25.6603		12.5934
38.0000		25.6825		12.5930
38.1000		25.7048		12.5926
38.2000		25.7270		12.5922
38.3000		25.7492		12.5918
38.4000		25.7714		12.5914
38.5000		25.7936		12.5910
38.6000		25.8158		12.5906
38.7000		25.8379		12.5902
38.8000		25.8600		12.5898
38.9000		25.8821		12.5895
39.0000		25.9042		12.5891
39.1000		25.9262		12.5887
39.2000		25.9483		12.5883
39.3000		25.9703		12.5880
39.4000		25.9923		12.5876
39.5000		26.0143		12.5873
39.6000		26.0363		12.5869
39.7000		26.0582		12.5866
39.8000		26.0801		12.5862
39.9000		26.1020		12.5859
40.0000		26.1239		12.5855
40.1000		26.1458		12.5852
40.2000		26.1677		12.5849
40.3000		26.1895		12.5845
40.4000		26.2113		12.5842
40.5000		26.2331		12.5839
40.6000		26.2549		12.5836
40.7000		26.2767		12.5833
40.8000		26.2984		12.5830
40.9000		26.3201		12.5827
41.0000		26.3419		12.5824
41.1000		26.3636		12.5821
41.2000		26.3852		12.5818
41.3000		26.4069		12.5815
41.4000		26.4285		12.5812
41.5000		26.4501		12.5809
41.6000		26.4717		12.5806
41.7000		26.4933		12.5803
41.8000		26.5149		12.5801
41.9000		26.5365		12.5798
42.0000		26.5580		12.5795
42.1000		26.5795		12.5792
42.2000		26.6010		12.5790
42.3000		26.6225		12.5787
42.4000		26.6439		12.5785
42.5000		26.6654		12.5782
42.6000		26.6868		12.5780
42.7000		26.7082		12.5777
42.8000		26.7296		12.5775
42.9000		26.7510		12.5772
43.0000		26.7724		12.5770
43.1000		26.7937		12.5767
43.2000		26.8150		12.5765
43.3000		26.8364		12.5763
43.4000		26.8576		12.5760
43.5000		26.8789		12.5758
43.6000		26.9002		12.5756
43.7000		26.9214		12.5753
43.8000		26.9426		12.5751
43.9000		26.9639		12.5749
44.0000		26.9851		12.5747
44.1000		27.0062		12.5745
44.2000		27.0274		12.5743
44.3000		27.0485		12.5740
44.4000		27.0697		12.5738
44.5000		27.0908		12.5736
44.6000		27.1119		12.5734
44.7000		27.1329		12.5732
44.8000		27.1540		12.5730
44.9000		27.1750		12.5728
45.0000		27.1961		12.5726
45.1000		27.2171		12.5724
45.2000		27.2381		12.5722
45.3000		27.2591		12.5721
45.4000		27.2800		12.5719
45.5000		27.3010		12.5717
45.6000		27.3219		12.5715
45.7000		27.3428		12.5713
45.8000		27.3637		12.5711
45.9000		27.3846		12.5710
46.0000		27.4055		12.5708
46.1000		27.4263		12.5706
46.2000		27.4471		12.5705
46.3000		27.4680		12.5703
46.4000		27.4888		12.5701
46.5000		27.5096		12.5700
46.6000		27.5303		12.5698
46.7000		27.5511		12.5696
46.8000		27.5718		12.5695
46.9000		27.5925		12.5693
47.0000		27.6133		12.5691
47.1000		27.6339		12.5690
47.2000		27.6546		12.5688
47.3000		27.6753		12.5687
47.4000		27.6959		12.5685
47.5000		27.7166		12.5684
47.6000		27.7372		12.5682
47.7000		27.7578		12.5681
47.8000		27.7784		12.5680
47.9000		27.7989		12.5678
48.0000		27.8195		12.5677
48.1000		27.8400		12.5675
48.2000		27.8606		12.5674
48.3000		27.8811		12.5673
48.4000		27.9016		12.5671
48.5000		27.9221		12.5670
48.6000		27.9425		12.5669
48.7000		27.9630		12.5667
48.8000		27.9834		12.5666
48.9000		28.0038		12.5665
49.0000		28.0242		12.5664
49.1000		28.0446		12.5662
49.2000		28.0650		12.5661
49.3000		28.0854		12.5660
49.4000		28.1057		12.5659
49.5000		28.1260		12.5657
49.6000		28.1464		12.5656
49.7000		28.1667		12.5655
49.8000		28.1869		12.5654
49.9000		28.2072		12.5653
50.0000		28.2275		12.5652
50.1000		28.2477		12.5651
50.2000		28.2679		12.5649
50.3000		28.2882		12.5648
50.4000		28.3084		12.5647
50.5000		28.3285		12.5646
50.6000		28.3487		12.5645
50.7000		28.3689		12.5644
50.8000		28.3890		12.5643
50.9000		28.4091		12.5642
51.0000		28.4293		12.5641
51.1000		28.4494		12.5640
51.2000		28.4694		12.5639
51.3000		28.4895		12.5638
51.4000		28.5096		12.5637
51.5000		28.5296		12.5636
51.6000		28.5496		12.5635
51.7000		28.5697		12.5634
51.8000		28.5897		12.5633
51.9000		28.6097		12.5632
52.0000		28.6296		12.5631
52.1000		28.6496		12.5631
52.2000		28.6695		12.5630
52.3000		28.6895		12.5629
52.4000		28.7094		12.5628
52.5000		28.7293		12.5627
52.6000		28.7492		12.5626
52.7000		28.7690		12.5625
52.8000		28.7889		12.5625
52.9000		28.8088		12.5624
53.0000		28.8286		12.5623
53.1000		28.8484		12.5622
53.2000		28.8682		12.5621
53.3000		28.8880		12.5621
53.4000		28.9078		12.5620
53.5000		28.9276		12.5619
53.6000		28.9473		12.5618
53.7000		28.9671		12.5617
53.8000		28.9868		12.5617
53.9000		29.0065		12.5616
54.0000		29.0262		12.5615
54.1000		29.0459		12.5615
54.2000		29.0656		12.5614
54.3000		29.0852		12.5613
54.4000		29.1049		12.5612
54.5000		29.1245		12.5612
54.6000		29.1441		12.5611
54.7000		29.1637		12.5610
54.8000		29.1833		12.5610
54.9000		29.2029		12.5609
55.0000		29.2225		12.5608
55.1000		29.2420		12.5608
55.2000		29.2616		12.5607
55.3000		29.2811		12.5607
55.4000		29.3006		12.5606
55.5000		29.3201		12.5605
55.6000		29.3396		12.5605
55.7000		29.3591		12.5604
55.8000		29.3785		12.5603
55.9000		29.3980		12.5603
56.0000		29.4174		12.5602
56.1000		29.4369		12.5602
56.2000		29.4563		12.5601
56.3000		29.4757		12.5601
56.4000		29.4951		12.5600
56.5000		29.5144		12.5599
56.6000		29.5338		12.5599
56.7000		29.5531		12.5598
56.8000		29.5725		12.5598
56.9000		29.5918		12.5597
57.0000		29.6111		12.5597
57.1000		29.6304		12.5596
57.2000		29.6497		12.5596
57.3000		29.6690		12.5595
57.4000		29.6882		12.5595
57.5000		29.7075		12.5594
57.6000		29.7267		12.5594
57.7000		29.7459		12.5593
57.8000		29.7651		12.5593
57.9000		29.7843		12.5592
58.0000		29.8035		12.5592
58.1000		29.8227		12.5591
58.2000		29.8419		12.5591
58.3000		29.8610		12.5590
58.4000		29.8801		12.5590
58.5000		29.8993		12.5590
58.6000		29.9184		12.5589
58.7000		29.9375		12.5589
58.8000		29.9566		12.5588
58.9000		29.9756		12.5588
59.0000		29.9947		12.5587
59.1000		30.0138		12.5587
59.2000		30.0328		12.5587
59.3000		30.0518		12.5586
59.4000		30.0708		12.5586
59.5000		30.0898		12.5585
59.6000		30.1088		12.5585
59.7000		30.1278		12.5585
59.8000		30.1468		12.5584
59.9000		30.1657		12.5584
60.0000		30.1847		12.5583
60.1000		30.2036		12.5583
60.2000		30.2225		12.5583
60.3000		30.2414		12.5582
60.4000		30.2603		12.5582
60.5000		30.2792		12.5582
60.6000		30.2981		12.5581
60.7000		30.3169		12.5581
60.8000		30.3358		12.5581
60.9000		30.3546		12.5580
61.0000		30.3734		12.5580
61.1000		30.3923		12.5580
61.2000		30.4111		12.5579
61.3000		30.4299		12.5579
61.4000		30.4486		12.5579
61.5000		30.4674		12.5578
61.6000		30.4862		12.5578
61.7000		30.5049		12.5578
61.8000		30.5236		12.5577
61.9000		30.5424		12.5577
